Item ID,Skill Code Id,Performance Code,Order ID,AIdent,Start Date,End Date,Pay Rate,Bill Rate,Salary,Salary Bill,Perf Note,User Defined Order Note
669014,2026,Complete,18096,186216,10/30/2017,11/1/2017,10.5,13.86,0,0,,
674592,2247,Released - Not a good fit,19833,186601,9/21/2017,12/13/2017,10.5,13.86,0,0,,
666630,2334,Assignment Terminated - Walk Off Job,19694,186708,9/25/2017,9/25/2017,10.5,13.86,0,0,,
674616,2247,Deleted/Mistakenly entered,19833,186796,12/17/2017,12/17/2017,10.5,13.86,0,0,,
671337,2518,A Quit - Resigned due to pay rate,19906,207385,11/14/2017,1/19/2018,10.5,13.86,0,0,,
674578,2247,Deleted/Mistakenly entered,19833,207841,12/17/2017,12/17/2017,10.5,13.86,0,0,,
674575,2247,Deleted/Mistakenly entered,19833,207882,12/17/2017,12/17/2017,10.5,13.86,0,0,,
668510,2518,Open,19906,207982,10/24/2017,,10.5,13.86,0,0,,
674602,2247,Deleted/Mistakenly entered,19833,208139,12/17/2017,12/17/2017,10.5,13.86,0,0,,
668509,2518,Assignment Terminated - Poor Production,19906,208209,10/23/2017,10/30/2017,10.5,13.86,0,0,,
674576,2247,A Quit - Resigned with Notice,19833,208229,12/17/2017,12/17/2017,10.5,13.86,0,0,,
674623,2247,Deleted/Mistakenly entered,19833,208415,12/17/2017,12/17/2017,10.5,13.86,0,0,,
669309,2026,Rate Change,18096,208686,10/30/2017,11/5/2017,10.5,13.86,0,0,,
669010,2026,Rate Change,18096,208742,10/31/2017,11/5/2017,10.5,13.86,0,0,,
669413,2026,Rate Change,18096,208888,10/31/2017,11/5/2017,10.5,13.86,0,0,,
669308,2026,Rate Change,18096,208894,10/31/2017,11/5/2017,10.5,13.86,0,0,,
674581,2247,A Quit - Stopped Showing / No Notice,19833,208933,11/18/2017,12/13/2017,10.5,13.86,0,0,,
669293,2334,Deleted/Mistakenly entered,19987,208935,10/31/2017,2/2/2018,10.5,13.86,0,0,,
674580,2247,A Quit - Stopped Showing / No Notice,19833,208937,11/9/2017,12/13/2017,10.5,13.86,0,0,,
674582,2247,Deleted/Mistakenly entered,19833,208980,12/17/2017,12/17/2017,10.5,13.86,0,0,,
674601,2247,A Quit - Resigned with Notice,19833,209070,11/2/2017,12/13/2017,10.5,13.86,0,0,,
674585,2247,Customer Cancelled but has hours to be paid/billed,19833,209288,12/17/2017,12/28/2017,10.5,13.86,0,0,,
674577,2247,Deleted/Mistakenly entered,19833,209391,12/17/2017,12/17/2017,10.5,13.86,0,0,,
670104,2334,Deleted/Mistakenly entered,20006,209462,11/7/2017,2/1/2018,10.5,13.86,0,0,,
674605,2247,Deleted/Mistakenly entered,19833,209579,12/17/2017,12/17/2017,10.5,13.86,0,0,,
674606,2247,Deleted/Mistakenly entered,19833,209581,12/17/2017,12/17/2017,10.5,13.86,0,0,,
674613,2247,A Quit - Stopped Showing / No Notice,19833,209680,11/13/2017,12/13/2017,10.5,13.86,0,0,,
674612,2247,Deleted/Mistakenly entered,19833,209978,12/17/2017,12/17/2017,10.5,13.86,0,0,,
674603,2247,A Quit - Stopped Showing / No Notice,19833,210024,11/14/2017,12/20/2017,10.5,13.86,0,0,,
676994,1990,Complete,18374,210025,1/15/2018,1/26/2018,10.5,13.86,0,0,,
674624,2247,Deleted/Mistakenly entered,19833,210041,12/17/2017,12/17/2017,10.5,13.86,0,0,,
674619,2247,Deleted/Mistakenly entered,19833,210073,12/17/2017,12/17/2017,10.5,13.86,0,0,,
674607,2247,Deleted/Mistakenly entered,19833,210133,12/17/2017,12/17/2017,10.5,13.86,0,0,,
674611,2247,Deleted/Mistakenly entered,19833,210419,12/17/2017,12/17/2017,10.5,13.86,0,0,,
674569,2247,A Quit - Resigned with Notice,19833,210423,12/17/2017,12/28/2017,10.5,13.86,0,0,,
674559,2247,Assignment Terminated - No Call / No Show,19833,210460,12/17/2017,12/24/2017,10.5,13.86,0,0,,
674564,2247,A Quit - Stopped Showing / No Notice,19833,210553,12/17/2017,12/24/2017,10.5,13.86,0,0,,
674562,2247,A Quit - Stopped Showing / No Notice,19833,210590,12/17/2017,12/25/2017,10.5,13.86,0,0,,
674567,2247,A Quit - Stopped Showing / No Notice,19833,220649,12/17/2017,12/17/2017,10.5,13.86,0,0,,
674563,2247,A Quit - Resigned with Notice,19833,220683,12/17/2017,12/25/2017,10.5,13.86,0,0,,
674615,2247,Deleted/Mistakenly entered,19833,220727,12/17/2017,12/17/2017,10.5,13.86,0,0,,
674568,2247,A Quit - Stopped Showing / No Notice,19833,221004,12/17/2017,12/17/2017,10.5,13.86,0,0,,
674625,2247,Deleted/Mistakenly entered,19833,221005,12/17/2017,12/17/2017,10.5,13.86,0,0,,
674570,2247,A Quit - Stopped Showing / No Notice,19833,221061,11/28/2017,11/28/2017,10.5,13.86,0,0,,
674572,2247,A Quit - Stopped Showing / No Notice,19833,221084,12/17/2017,12/28/2017,10.5,13.86,0,0,,
674573,2247,A Quit - Stopped Showing / No Notice,19833,221103,12/17/2017,12/28/2017,10.5,13.86,0,0,,
674571,2247,A Quit - Stopped Showing / No Notice,19833,221104,12/17/2017,12/28/2017,10.5,13.86,0,0,,
674574,2247,A Quit - Resigned with Notice,19833,221119,12/17/2017,12/29/2017,10.5,13.86,0,0,,
673392,0,Deleted/Mistakenly entered,20102,221146,12/4/2017,12/8/2017,10.5,13.86,0,0,,
672908,1943,Deleted/Mistakenly entered,20077,221419,12/4/2017,12/26/2017,10.5,13.86,0,0,,
673383,2334,Deleted/Mistakenly entered,20096,221588,12/5/2017,12/21/2017,10.5,13.86,0,0,,
675195,2247,Deleted/Mistakenly entered,19833,222418,12/27/2017,12/27/2017,10.5,13.86,0,0,,
675203,2247,Assignment Terminated - Violation of Rules,19833,222605,12/27/2017,12/28/2017,10.5,13.86,0,0,,
676111,0,Deleted/Mistakenly entered,20181,222657,1/9/2018,1/14/2018,10.5,13.86,0,0,,
676113,2334,Deleted/Mistakenly entered,20183,223281,1/9/2018,1/9/2018,10.5,13.86,0,0,,
678399,2334,Assignment Terminated - Walk Off Job,19694,223281,1/9/2018,1/9/2018,10.5,13.86,0,0,,
676043,2247,Open,19833,223368,1/9/2018,,10.5,13.86,0,0,,
676044,2247,Assignment Terminated - Attendance,19833,223373,1/9/2018,2/2/2018,10.5,13.86,0,0,,
676045,2247,Assignment Terminated - Attendance,19833,223384,1/9/2018,2/2/2018,10.5,13.86,0,0,,
677292,2334,Assignment Terminated - Attendance,20218,224310,1/29/2018,2/7/2018,10.5,13.86,0,0,,
677758,2334,Deleted/Mistakenly entered,20235,224444,2/5/2018,2/12/2018,10.5,13.86,0,0,,
678334,2334,Open,19694,224444,2/5/2018,,10.5,13.86,0,0,,
677492,2518,Open,19906,224556,1/31/2018,,10.5,13.86,0,0,,
678335,2334,Open,19694,224871,2/13/2018,,10.5,13.86,0,0,,
678200,2334,Deleted/Mistakenly entered,19694,224987,2/14/2018,2/14/2018,10.5,13.86,0,0,,
678201,2334,Deleted/Mistakenly entered,19694,224987,2/14/2018,2/14/2018,10.5,13.86,0,0,,
663929,2162,Complete,18889,184305,8/8/2017,8/18/2017,10.5,13.55,0,0,,
663928,2162,Complete,18889,184311,8/8/2017,8/14/2017,10.5,13.55,0,0,,
663934,2162,Complete,18889,184532,8/7/2017,8/14/2017,10.5,13.55,0,0,,
663500,2162,Rate Change,18889,184640,7/30/2017,10/22/2017,10.5,13.55,0,0,,
669140,2162,Rate Change,18889,184640,10/23/2017,10/30/2017,10.5,13.55,0,0,,
669914,2162,Open,18889,184640,10/31/2017,,10.5,13.55,0,0,,
663501,2162,Rate Change,18889,184641,7/30/2017,10/30/2017,10.5,13.55,0,0,,
669866,2162,Open,18889,184641,10/31/2017,,10.5,13.55,0,0,,
663899,2162,Complete,18889,184960,8/8/2017,8/12/2017,10.5,13.55,0,0,,
663900,2162,Rate Change,18889,184961,8/11/2017,10/30/2017,10.5,13.55,0,0,,
669875,2162,Open,18889,184961,10/31/2017,,10.5,13.55,0,0,,
663949,2162,Complete,18889,184971,8/6/2017,9/23/2017,10.5,13.55,0,0,,
663947,2162,Complete,18889,184973,8/6/2017,9/18/2017,10.5,13.55,0,0,,
663915,2162,Rate Change,18889,184975,8/6/2017,10/30/2017,10.5,13.55,0,0,,
669872,2162,Open,18889,184975,10/31/2017,,10.5,13.55,0,0,,
663916,2162,Rate Change,18889,184976,8/6/2017,10/30/2017,10.5,13.55,0,0,,
669871,2162,Complete,18889,184976,10/31/2017,2/1/2018,10.5,13.55,0,0,,
663921,2162,Rate Change,18889,184981,8/6/2017,10/30/2017,10.5,13.55,0,0,,
669869,2162,Open,18889,184981,10/31/2017,,10.5,13.55,0,0,,
663922,2162,Complete,18889,184982,8/6/2017,9/21/2017,10.5,13.55,0,0,,
663925,2162,Complete,18889,184985,8/6/2017,9/18/2017,10.5,13.55,0,0,,
663959,2162,Rate Change,18889,184998,8/7/2017,10/30/2017,10.5,13.55,0,0,,
669873,2162,Open,18889,184998,10/31/2017,,10.5,13.55,0,0,,
664227,2162,Rate Change,18889,185280,8/16/2017,10/30/2017,10.5,13.55,0,0,,
669877,2162,Complete,18889,185280,10/31/2017,1/2/2018,10.5,13.55,0,0,,
664228,2162,Complete,18889,185281,8/14/2017,9/23/2017,10.5,13.55,0,0,,
664229,2162,Complete,18889,185282,8/16/2017,9/7/2017,10.5,13.55,0,0,,
664231,2162,Complete,18889,185284,8/17/2017,9/7/2017,10.5,13.55,0,0,,
664232,2162,Rate Change,18889,185285,8/16/2017,10/30/2017,10.5,13.55,0,0,,
669876,2162,Open,18889,185285,10/31/2017,,10.5,13.55,0,0,,
664233,2162,Rate Change,18889,185286,8/17/2017,10/30/2017,10.5,13.55,0,0,,
669878,2162,Open,18889,185286,10/31/2017,,10.5,13.55,0,0,,
664917,2162,Complete,18889,185841,8/31/2017,9/7/2017,10.5,13.55,0,0,,
664921,2162,Complete,18889,185843,9/1/2017,9/30/2017,10.5,13.55,0,0,,
664932,2162,Complete,18889,185845,9/1/2017,9/30/2017,10.5,13.55,0,0,,
664956,2162,Rate Change,18889,185855,8/31/2017,10/30/2017,10.5,13.55,0,0,,
664962,2162,Complete,18889,185857,8/31/2017,9/25/2017,10.5,13.55,0,0,,
664988,2162,Rate Change,18889,185864,8/30/2017,10/30/2017,10.5,13.55,0,0,,
665408,2162,Complete,18889,185970,9/5/2017,9/14/2017,10.5,13.55,0,0,,
665881,2162,Complete,18889,186148,9/11/2017,9/24/2017,10.5,13.55,0,0,,
667781,2046,Rate Change,19218,186281,10/11/2017,10/15/2017,10.5,13.55,0,0,,
665882,2162,Complete,18889,186317,9/13/2017,10/27/2017,10.5,13.55,0,0,,
669154,2162,Rate Change,18889,186368,10/25/2017,10/30/2017,10.5,13.55,0,0,,
665884,2162,Rate Change,18889,186605,9/12/2017,10/30/2017,10.5,13.55,0,0,,
669889,2162,Complete,18889,186605,10/31/2017,1/2/2018,10.5,13.55,0,0,,
666324,2162,Complete,18889,186736,9/19/2017,9/23/2017,10.5,13.55,0,0,,
666337,2162,Complete,18889,187018,9/20/2017,9/22/2017,10.5,13.55,0,0,,
666610,2162,Rate Change,18889,207308,9/26/2017,10/30/2017,10.5,13.55,0,0,,
669899,2162,Open,18889,207308,10/31/2017,,10.5,13.55,0,0,,
673386,2162,Open,18889,207412,12/5/2017,,10.5,13.55,0,0,,
673387,2162,Open,18889,207746,12/5/2017,,10.5,13.55,0,0,,
667338,2162,Complete,18889,207755,10/5/2017,10/9/2017,10.5,13.55,0,0,,
667339,2162,Complete,18889,207756,10/5/2017,10/9/2017,10.5,13.55,0,0,,
667773,2162,Rate Change,18889,208096,10/11/2017,10/30/2017,10.5,13.55,0,0,,
667774,2162,Rate Change,18889,208097,10/10/2017,10/30/2017,10.5,13.55,0,0,,
667778,2162,Rate Change,18889,208102,10/10/2017,10/30/2017,10.5,13.55,0,0,,
669904,2162,Open,18889,208102,10/31/2017,,10.5,13.55,0,0,,
667801,2162,Complete,18889,208107,10/10/2017,10/11/2017,10.5,13.55,0,0,,
668374,2162,Rate Change,18889,208521,10/17/2017,10/30/2017,10.5,13.55,0,0,,
668375,2162,Rate Change,18889,208524,10/16/2017,10/30/2017,10.5,13.55,0,0,,
669742,2162,Deleted/Mistakenly entered,18889,208608,10/30/2017,10/30/2017,10.5,13.55,0,0,,
669734,2162,Deleted/Mistakenly entered,18889,208785,10/30/2017,10/30/2017,10.5,13.55,0,0,,
669920,2162,Open,18889,208785,10/31/2017,,10.5,13.55,0,0,,
669155,2162,Rate Change,18889,209105,10/26/2017,10/30/2017,10.5,13.55,0,0,,
669918,2162,Complete,18889,209105,10/31/2017,1/8/2018,10.5,13.55,0,0,,
669156,2162,Rate Change,18889,209106,10/24/2017,10/30/2017,10.5,13.55,0,0,,
674295,2162,Assignment Terminated - No Reason Given,18889,209326,12/11/2017,2/1/2018,10.5,13.55,0,0,,
669594,2162,Open,18889,209530,11/2/2017,,10.5,13.55,0,0,,
669731,2162,A Quit - Stopped Showing / No Notice,18889,209531,11/1/2017,2/1/2018,10.5,13.55,0,0,,
669733,2162,Open,18889,209532,11/1/2017,,10.5,13.55,0,0,,
669729,2162,Open,18889,209533,11/1/2017,,10.5,13.55,0,0,,
669737,2162,Deleted/Mistakenly entered,18889,209620,10/30/2017,10/30/2017,10.5,13.55,0,0,,
669925,2162,Open,18889,209620,10/31/2017,,10.5,13.55,0,0,,
669735,2162,Deleted/Mistakenly entered,18889,209630,10/30/2017,10/30/2017,10.5,13.55,0,0,,
678192,2162,Open,18889,210309,2/6/2018,,10.5,13.55,0,0,,
671066,2162,Open,18889,210310,11/7/2017,,10.5,13.55,0,0,,
671068,2162,Open,18889,210312,11/9/2017,,10.5,13.55,0,0,,
671666,2162,Open,18889,220784,11/20/2017,,10.5,13.55,0,0,,
671951,2162,A Quit - Stopped Showing / No Notice,18889,220879,11/14/2017,1/29/2018,10.5,13.55,0,0,,
671952,2162,Complete,18889,220880,11/13/2017,12/29/2017,10.5,13.55,0,0,,
671953,2162,Open,18889,220882,11/15/2017,,10.5,13.55,0,0,,
671954,2162,Complete,18889,220883,11/15/2017,12/29/2017,10.5,13.55,0,0,,
671956,2162,Open,18889,220885,11/14/2017,,10.5,13.55,0,0,,
671957,2162,A Quit - Resigned with Notice,18889,220886,11/14/2017,1/22/2018,10.5,13.55,0,0,,
671958,2162,Open,18889,220887,11/14/2017,,10.5,13.55,0,0,,
671959,2162,Complete,18889,220888,11/13/2017,1/7/2018,10.5,13.55,0,0,,
672333,2162,Open,18889,221268,11/21/2017,,10.5,13.55,0,0,,
673768,2162,Open,18889,222201,12/5/2017,,10.5,13.55,0,0,,
674293,2162,Open,18889,222524,12/11/2017,,10.5,13.55,0,0,,
674445,2162,Complete,18889,222624,12/19/2017,1/1/2018,10.5,13.55,0,0,,
674482,2162,Open,18889,222648,12/21/2017,,10.5,13.55,0,0,,
675579,2162,Open,18889,223210,1/3/2018,,10.5,13.55,0,0,,
675581,2162,Open,18889,223211,1/2/2018,,10.5,13.55,0,0,,
675661,2162,Open,18889,223293,1/5/2018,,10.5,13.55,0,0,,
675662,2162,Open,18889,223294,1/2/2018,,10.5,13.55,0,0,,
676085,2162,Complete,18889,223480,1/2/2018,1/30/2018,10.5,13.55,0,0,,
676611,2162,Complete,18889,223877,1/8/2018,1/27/2018,10.5,13.55,0,0,,
676617,2162,Assignment Terminated - No Call / No Show,18889,223879,1/10/2018,1/29/2018,10.5,13.55,0,0,,
676614,2162,Complete,18889,223882,1/8/2018,1/27/2018,10.5,13.55,0,0,,
677116,2162,Complete,18889,224349,1/25/2018,1/27/2018,10.5,13.55,0,0,,
677887,2162,Deleted/Mistakenly entered,18889,224972,2/9/2018,2/9/2018,10.5,13.55,0,0,,
677885,2162,Open,18889,225032,2/9/2018,,10.5,13.55,0,0,,
678197,2162,Open,18889,225235,2/6/2018,,10.5,13.55,0,0,,
667936,2416,Rate Change,19626,186407,10/23/2017,11/5/2017,10.5,13.44,0,0,,
672017,2416,Assignment Terminated - No Reason Given,19626,208168,11/27/2017,12/13/2017,10.5,13.44,0,0,,
677896,2416,Open,19626,209322,2/12/2018,,10.5,13.44,0,0,,
676269,2416,Assignment Terminated - No Call / No Show,19626,221407,1/15/2018,1/26/2018,10.5,13.44,0,0,,
663964,0,Rate Change,17885,184693,8/16/2017,2/18/2018,10.65,14.59,0,0,,
677374,0,Open,17885,186348,1/29/2018,,10.65,14.59,0,0,,
666149,0,Assignment Terminated - Attendance,17885,186535,9/25/2017,1/10/2018,10.65,14.59,0,0,,
668054,0,Open,17885,207420,10/17/2017,,10.65,14.59,0,0,,
666141,2023,Open,19123,186638,9/21/2017,,10.75,14.19,0,0,,
669465,1578,Rate Change,18097,186994,11/2/2017,11/5/2017,10.75,14.19,0,0,,
669464,1578,Rate Change,18097,186995,11/2/2017,11/5/2017,10.75,14.19,0,0,,
669249,1578,Rate Change,18097,208493,11/1/2017,11/5/2017,10.75,14.19,0,0,,
669420,1578,Rate Change,18097,209061,11/1/2017,11/5/2017,10.75,14.19,0,0,,
669577,1578,Rate Change,18097,209358,11/4/2017,11/5/2017,10.75,14.19,0,0,,
667436,2360,Complete,19425,207364,10/16/2017,2/19/2018,10.8,14.47,0,0,,
677657,0,Open,20234,222871,1/28/2018,,11,22.24,0,0,,
678143,0,Open,20233,222871,2/4/2018,,11,22.24,0,0,,
676438,0,Open,20154,223692,1/7/2018,,11,22.24,0,0,,
668150,0,Complete,19007,207646,10/16/2017,10/18/2017,11,15.95,0,0,,
668170,0,No Show/No Call,19007,208206,10/20/2017,10/20/2017,11,15.95,0,0,,
673332,2283,Complete,19205,210101,12/7/2017,12/8/2017,11,15.95,0,0,,
676046,2313,Rate Change,19275,222942,1/7/2018,1/12/2018,11,15.95,0,0,,
667771,2509,Assignment Terminated - Attendance,19874,185126,10/9/2017,10/19/2017,11,15.84,0,0,,
666322,2509,Open,19874,186618,9/23/2017,,11,15.84,0,0,,
667291,2509,Assignment Terminated - Violation of Rules,19874,186935,10/2/2017,10/13/2017,11,15.84,0,0,,
673330,0,A Quit - Stopped Showing / No Notice,17969,221148,12/4/2017,1/8/2018,11,15.73,0,0,,
664811,2489,Assignment Terminated - Laid Off,19097,185016,8/28/2017,9/18/2017,11,15.62,0,0,,
666252,2514,Assignment Terminated - Attendance,19880,186326,9/18/2017,9/25/2017,11,15.62,0,0,,
668323,2514,Assignment Terminated - Laid Off,19880,208295,10/24/2017,11/10/2017,11,15.62,0,0,,
676181,0,Open,20188,223406,12/31/2017,,11,15.52,0,0,,
667137,1977,Complete,19583,207543,10/10/2017,10/13/2017,11,15.5,0,0,,
671749,1977,Complete,19583,208005,11/21/2017,12/7/2017,11,15.5,0,0,,
666008,2247,A Quit - Stopped Showing / No Notice,19867,185352,9/11/2017,9/11/2017,11,15.41,0,0,,
668503,1943,Complete,19868,185667,10/15/2017,10/26/2017,11,15.41,0,0,,
666727,1943,A Quit - Resigned due to pay rate,19868,185710,9/25/2017,10/6/2017,11,15.41,0,0,,
666040,1943,A Quit - Resigned due to pay rate,19868,185945,9/20/2017,9/22/2017,11,15.41,0,0,,
666053,2319,A Quit - Resigned with Notice,19869,186269,9/19/2017,9/19/2017,11,15.41,0,0,,
666730,1943,A Quit - Resigned with Notice,19868,186522,9/25/2017,9/28/2017,11,15.41,0,0,,
666052,2319,A Quit - Resigned due to pay rate,19869,186562,9/19/2017,9/22/2017,11,15.41,0,0,,
666724,2319,Customer Cancelled but has hours to be paid/billed,19869,186684,9/25/2017,9/26/2017,11,15.41,0,0,,
666055,2319,Assignment Terminated - Violation of Rules,19869,186735,9/20/2017,9/21/2017,11,15.41,0,0,,
666734,1943,Complete,19868,186790,9/25/2017,10/12/2017,11,15.41,0,0,,
666725,2319,Customer Cancelled but has hours to be paid/billed,19869,186882,9/25/2017,9/25/2017,11,15.41,0,0,,
667359,2247,Complete,19867,186887,10/3/2017,10/29/2017,11,15.41,0,0,,
666726,2319,Customer Cancelled but has hours to be paid/billed,19869,186918,9/25/2017,9/25/2017,11,15.41,0,0,,
667360,2247,Hired Perm,19867,187165,10/3/2017,2/2/2018,11,15.41,0,0,,
667882,2247,Employee Cancel,19867,207509,10/9/2017,10/9/2017,11,15.41,0,0,,
667880,2247,Assignment Terminated - No Reason Given,19867,207554,10/8/2017,12/24/2017,11,15.41,0,0,,
669418,1943,Complete,19868,207689,10/28/2017,11/2/2017,11,15.41,0,0,,
668504,1943,Complete,19868,207690,10/15/2017,11/2/2017,11,15.41,0,0,,
668505,1943,Complete,19868,207696,10/15/2017,10/26/2017,11,15.41,0,0,,
668502,1943,A Quit - Stopped Showing / No Notice,19868,207865,10/15/2017,11/9/2017,11,15.41,0,0,,
669419,1943,Complete,19868,208108,10/28/2017,11/21/2017,11,15.41,0,0,,
669417,1943,Complete,19868,208285,10/25/2017,11/2/2017,11,15.41,0,0,,
671277,1943,Complete,19868,208587,11/7/2017,11/21/2017,11,15.41,0,0,,
677951,2247,Released - Not a good fit,19867,208597,2/12/2018,2/13/2018,11,15.41,0,0,,
671280,1943,Assignment Terminated - No Reason Given,19868,209095,11/8/2017,11/26/2017,11,15.41,0,0,,
671278,1943,Complete,19868,209606,11/7/2017,12/15/2017,11,15.41,0,0,,
671275,1943,Complete,19868,209672,11/7/2017,11/16/2017,11,15.41,0,0,,
671276,1943,Hired Perm,19868,209679,11/9/2017,12/22/2017,11,15.41,0,0,,
677953,2247,No Show/No Call,19867,209821,2/12/2018,2/13/2018,11,15.41,0,0,,
671279,1943,A Quit - Resigned with Notice,19868,209915,11/9/2017,11/18/2017,11,15.41,0,0,,
671912,1943,Complete,19868,210325,11/14/2017,11/21/2017,11,15.41,0,0,,
677987,2517,Open,19867,223226,2/12/2018,,11,15.41,0,0,,
675913,1943,Very Good,19868,223234,1/5/2018,1/12/2018,11,15.41,0,0,,
675914,1943,Complete,19868,223252,1/5/2018,1/26/2018,11,15.41,0,0,,
676519,1943,A Quit - Resigned with Notice,19868,223637,1/16/2018,2/2/2018,11,15.41,0,0,,
664426,2160,A Quit - Resigned with Notice,19526,184289,8/25/2017,10/27/2017,11,15.4,0,0,,
664027,2160,A Quit - Resigned with Notice,19526,184299,8/18/2017,8/22/2017,11,15.4,0,0,,
665509,2160,A Quit - Accepted Job with Client or Other Company,19526,186008,9/12/2017,1/5/2018,11,15.4,0,0,,
673005,2160,A Quit - Resigned with Notice,19526,210412,11/30/2017,2/8/2018,11,15.4,0,0,,
675225,2324,Assignment Terminated - Attendance,19367,222127,12/17/2017,1/29/2018,11,15.4,0,0,,
674195,2160,Rate Change,19526,222148,12/18/2017,1/3/2018,11,15.4,0,0,,
677939,0,Assignment Terminated - No Call / No Show,19706,224931,2/12/2018,2/12/2018,11,15.4,0,0,,
665742,2026,A Quit - Stopped Showing / No Notice,19339,184730,9/15/2017,12/14/2017,11,15.29,0,0,,
664862,2026,Assignment Terminated - Attendance,19339,185177,8/30/2017,9/22/2017,11,15.29,0,0,,
666625,2026,A Quit - Stopped Showing / No Notice,19339,186475,9/29/2017,10/12/2017,11,15.29,0,0,,
666634,2026,A Quit - Stopped Showing / No Notice,19339,186820,9/27/2017,11/2/2017,11,15.29,0,0,,
673323,2026,Open,19339,187180,12/6/2017,,11,15.29,0,0,,
677151,1900,A Quit - Stopped Showing / No Notice,19145,208847,1/22/2018,1/23/2018,11,15.29,0,0,,
676283,1900,Open,19145,209442,12/11/2017,,11,15.29,0,0,,
675428,0,A Quit - Resigned due to pay rate,18545,222828,1/3/2018,1/5/2018,11,15.29,0,0,,
675537,0,A Quit - Resigned with Notice,18545,223072,1/4/2018,2/2/2018,11,15.29,0,0,,
676133,0,Open,18545,223461,1/10/2018,,11,15.29,0,0,,
677575,2561,Complete,20225,224732,2/2/2018,2/5/2018,11,15.24,0,0,,
664127,1977,A Quit - Stopped Showing / No Notice,19720,184249,8/15/2017,8/27/2017,11,15.18,0,0,,
666308,1977,Assignment Terminated - No Reason Given,19720,185164,9/27/2017,9/29/2017,11,15.18,0,0,,
666309,1977,Assignment Terminated - Poor Production,19720,186118,9/27/2017,9/28/2017,11,15.18,0,0,,
666310,1977,Assignment Terminated - Poor Production,19720,186119,9/27/2017,9/27/2017,11,15.18,0,0,,
666599,1977,Released - Not a good fit,19720,187041,9/28/2017,10/2/2017,11,15.18,0,0,,
666598,1977,Released - Not a good fit,19720,187042,9/28/2017,10/2/2017,11,15.18,0,0,,
667596,1900,Complete,19575,207688,10/13/2017,1/22/2018,11,15.18,0,0,,
670019,2519,Open,19912,208896,11/8/2017,,11,15.18,0,0,,
670011,2519,Deleted/Mistakenly entered,19912,209467,11/8/2017,11/8/2017,11,15.18,0,0,,
670016,2519,Released - Not a good fit,19912,209519,11/8/2017,11/14/2017,11,15.18,0,0,Stole charity money from Aero,
671238,2519,A Quit - Stopped Showing / No Notice,19912,209937,11/15/2017,1/21/2018,11,15.18,0,0,,
671245,2519,Open,19912,209962,11/16/2017,,11,15.18,0,0,,
673247,2519,Open,19912,210097,11/13/2017,,11,15.18,0,0,,
671248,2519,Open,19912,210283,11/15/2017,,11,15.18,0,0,,
671239,2519,A Quit - Accepted Job with Client or Other Company,19912,210389,11/15/2017,2/12/2018,11,15.18,0,0,,
671187,2519,A Quit - Resigned with Notice,19912,210425,11/15/2017,11/16/2017,11,15.18,0,0,,
671246,2519,Assignment Terminated - No Call / No Show,19912,210435,11/15/2017,1/3/2018,11,15.18,0,0,,
673250,2519,Deleted/Mistakenly entered,19912,220848,12/7/2017,12/8/2017,11,15.18,0,0,,
673202,2519,A Quit - Resigned with Notice,19912,220992,12/4/2017,12/8/2017,11,15.18,0,0,,
672853,2519,Assignment Terminated - No Call / No Show,19912,221631,12/4/2017,1/12/2018,11,15.18,0,0,,
676640,2519,A Quit - Resigned with Notice,19912,221952,12/11/2017,2/1/2018,11,15.18,0,0,,
677187,1900,Open,19575,223633,1/26/2018,,11,15.18,0,0,,
663758,1977,Complete,19793,184633,8/10/2017,8/11/2017,11,15.07,0,0,,
663766,1977,Complete,19793,184635,8/10/2017,8/11/2017,11,15.07,0,0,,
663765,1977,Complete,19793,184671,8/11/2017,8/16/2017,11,15.07,0,0,,
665491,1977,Assignment Terminated - Laid Off,19793,184671,9/5/2017,10/1/2017,11,15.07,0,0,,
663762,1977,Complete,19793,184673,8/11/2017,8/11/2017,11,15.07,0,0,,
664314,2490,Assignment Terminated - Attendance,19827,184823,8/16/2017,8/25/2017,11,14.96,0,0,,
665795,2500,Rate Change,19851,185126,9/11/2017,9/24/2017,11,14.96,0,0,,
665160,2500,Assignment Terminated - Attendance,19851,185188,9/5/2017,9/6/2017,11,14.96,0,0,,
665492,2500,Assignment Terminated - Attendance,19851,185508,9/5/2017,9/7/2017,11,14.96,0,0,,
665159,2500,Assignment Terminated - No Call / No Show,19851,185615,9/5/2017,9/15/2017,11,14.96,0,0,,
665011,1756,Employee Cancel,18782,185694,8/31/2017,10/27/2017,11,14.96,0,0,,
665350,2100,Assignment Terminated - Poor Production,19201,185860,9/5/2017,2/1/2018,11,14.96,0,0,,
667842,1756,Hired Perm,18782,186624,10/23/2017,1/2/2018,11,14.96,0,0,,
667742,2490,Assignment Terminated - Laid Off,19827,207314,10/9/2017,1/6/2018,11,14.96,0,0,,
667743,2489,Deleted/Mistakenly entered,19827,207314,10/9/2017,10/9/2017,11,14.96,0,0,,
669667,2100,Complete,19201,207543,10/31/2017,11/1/2017,11,14.96,0,0,,
669669,2100,Complete,19201,208265,10/31/2017,11/1/2017,11,14.96,0,0,,
669664,2100,Complete,19201,208920,10/31/2017,11/1/2017,11,14.96,0,0,,
669662,2100,Complete,19201,208922,10/31/2017,11/1/2017,11,14.96,0,0,,
